"Апака (рзд.)","Х ","Свердловская",798518,"Войновка-1055",,
"Апатиты","Б 1,3,8Н,10Н,11Н,12Н","Октябрьская",16009,"Кандалакша-93, Мурманск-191",,
"Апатиты I","Б ","Октябрьская",15631,"Кандалакша-87, Мурманск-185",,
"Апетенок (рзд.)","О ","Дальневосточная",913210,"Тында-359, Новый Ургал-592",,
"Апнерка (ОП.)","Б ","Горьковская",245520,,,
"Аполлонская","Б 1,3","Северо-Кавказская",537300,"Тихорецкая-373, Прохладная-40",,
"Аппаратная","Б 3,8Н,10Н","Свердловская",780800,"ТП",,
"Апраксин (ОП.)","О ","Октябрьская",48476,,,
"Апрелевка","Б 3","Московская",181009,"Москва-Сортировочная-Киевская-38, Бекасово I-20",,
"Апрелково (ОП.)","О ","Забайкальская",948027,,,
"Апсалямово","О 3","Куйбышевская",650700,"Акбаш-91, Чишмы-156",,
"Апшеронская","П 1,3,5","Северо-Кавказская",534500,"Армавир-Ростовский-152, Туапсе-Сортировочная-130",,
"Арабатук","Х ","Забайкальская",945616,"Борзя-72, Забайкальск (ЗЧ)-107",,
"Араблинский","П ","Северо-Кавказская",544616,"Дербент-11, Самур-30",,
"Аракаево (ОП.)","О ","Свердловская",782219,,,
"Арамиль","Б 1,3","Свердловская",794409,"Шарташ-26, Каменск-Уральский -70",,
"Арамогойтуй","О ","Забайкальская",945724,"Борзя-118, Забайкальск (ЗЧ)-153",,
"Аранец (ОБП.)","О ","Северная",288028,"Сосногорск-274",,
"Арасланово",,"Южно-Уральская",807416,"Бердяуш-160, Дружинино-93",,
"Арбеково (рзд.)","О ","Куйбышевская",630124,"Вернадовка-209, Пенза I-9",,
"Арбузовка","Б 3","Западно-Сибирская",846105,"Барнаул-65, Кулунда-299",,
"Арбузово","П 3","Московская",205006,"ТП",,
"Арга","О 1,3","Забайкальская",954009,"Бамовская-549, Белогорск-43",,
"Аргаза (ОП.)","О ","Красноярская",888964,,,
"Аргаяш","П 1,3","Южно-Уральская",803101,"Электростанция-50, Шарташ-192",,
"Аргиджек (рзд.)","О ","Красноярская",888860,"Тигей-306, Саянская-116",,
"Арги-Паги (ОП.)","О ","Дальневосточная",997926,,,
"Аргистар (ОП.)","О ","Красноярская",885519,,,
"Аргун","Б 1,3","Северо-Кавказская",541405,"Гудермес-19",,
"Аргуновский (ОП.)","О ","Куйбышевская",648630,,,
"Ардатов","Б 1,3","Горьковская",247403,"Красный Узел-100, Канаш-141",,
"Ардаши","Б ","Горьковская",273732,"Поздино-61, Пибаньшур-185",,
"Ардон","П 1,3","Северо-Кавказская",538303,"Прохладная-74",,
"Ардым","Б 1,3","Юго-Восточная",608402,"Ртищево I-135, Пенза I-24",,
"Ареда","О ","Забайкальская",949015,"Бамовская-732, Карымская-291",,
"Аремзянка (рзд.)","О ","Свердловская",796122,"Войновка-247",,
"Арзамас I","П 1,3","Горьковская",245605,"Арзамас II-7, Красный Узел-175",,
"Арзамас II","П 2,3,5,8","Горьковская",244208,"ТП",,
"Арзинка","Б ","Горьковская",246519,"Арзамас II-100, Красный Узел-82",,
"Арик (рзд.)","Б ","Северо-Кавказская",537739,"Прохладная-24",,
"Аристово","Б ","Октябрьская",63512,"Ржев-Балтийский-11, Ржев-Белорусский-18",,
"Аркадак","Б 1,2,3","Юго-Восточная",605809,"Ртищево I-51, Балашов-Пассажирский-58",,
"Аркино (ОП.)","О ","Московская",204639,,,
"Аркум (рзд.)","О ","Восточно-Сибирская",906039,"Лена-676, Новый Ургал-1903",,
"Арлюк","П 1,3","Западно-Сибирская",870706,"Юрга I-40, Топки-65",,
"Армавир-Ростовский","П 1,2,3,4","Северо-Кавказская",530208,"ТП",,
"Армавир-Туапсинский","П 1,2,3,8Н,10Н","Северо-Кавказская",530301,"Армавир-Ростовский-4, Туапсе-Сортировочная-230",,
"Арменки","О ","Северная",315719,"Нерехта-24, Ермолино-43",,
"Армязь","Б 3","Горьковская",256506,"Агрыз-67, Кама-17",,
"Армянск (эксп.)",,"""ФГУП """"КЖД""""""",869605,"ТП",,
"Армянск","Б ","""ФГУП """"КЖД""""""",869614,"Армянск-8, Джанкой-79",,
"Арсаки","Б 3","Московская",236803,"81 км-16, Александров-16",,
"Арсентьевка","П 1","Дальневосточная",992602,"Корсаков-156, Холмск-149",,
"Арсеньев","П 1,2,3,4,5","Дальневосточная",976205,"Сибирцево-82",,
"Арсеньево","1,2,3","Московская",213708,"Горбачево-36, Плеханово-123",,
"Арск","Б 1,3,4","Горьковская",253508,"Агрыз-234, Дербышки-53",,
"Артаково","О ","Московская",207726,"Льгов-Киевский-5, Глушково-73",,
"Артезиан","П 1","Северо-Кавказская",541908,"Кизляр-125, Аксарайская-272",,
"Артем (ОП.)","Б ","Дальневосточная",982210,,,
"Артемовка (ОП.)","О ","Калининградская",104765,,,
"Артемово","О ","Октябрьская",65734,"Ржев-Балтийский-202, Великие Луки-39",,
"Артем-Приморский I","П 1,2,3,4,5,8,10","Дальневосточная",982403,"Находка-155, Угловая-9",,
"Артем-ПриморскийIII","П 1,3","Дальневосточная",982600,"Находка-145, Угловая-19",,
"Артеушка","П ","Забайкальская",950718,"Бамовская-422, Карымская-559",,
"Артышта I","Б ","Западно-Сибирская",862644,"ТП",,
"Артышта II","П 3","Западно-Сибирская",862701,"ТП",,
"Архангельск","1,3,8Н,10Н,11Н,12Н","Северная",290403,"Архангельск-Город -16, Обозерская-129",,
"Архангельск (перев.)",,"Северная",290102,"ТП",,
"Архангельск (эксп.)",,"Северная",291209,"ТП",,
"Архангельск-Город (перев.)",,"Северная",290704,"ТП",,
"Архангельск-Город ","П 2,3,8,10,11,12","Северная",290507,"ТП",,
"Архангельск-Город (эксп.)",,"Северная",290600,"ТП",,
"Архара","П 1,2,3,4","Дальневосточная",960601,"Белогорск-215, Известковая-154",,
"Архиповка (рзд.)","О ","Свердловская",767219,"Гороблагодатская-166, Чусовская-17",,
"Арчалы (ОП.)","О ","Южно-Уральская",803453,,,
"Арчеда","П 1,3,8Н,10Н,11Н,12Н","Приволжская",613805,"Иловля I-63, Поворино-211",,
"Арчикой","О ","Забайкальская",949528,"Бамовская-614, Карымская-367",,
"Аршинцево (эксп.)",,"""ФГУП """"КЖД""""""",867609,"ТП",,
"Аршинцево",3,"""ФГУП """"КЖД""""""",867703,"ТП",,
"Арык (рзд.)","Х ","Западно-Сибирская",845230,"Кулунда-219, Локоть-10",,
"Арья","Б 1,3","Горьковская",266705,"Нижний Новгород-Сортировочный-204, Котельнич I-174",,
"Асаново (ОБП.)","Б ","Южно-Уральская",826031,"Петропавловск-17, Карбышево I-251",,
"Асбест","Б 1,3,8Н,10Н","Свердловская",793800,"Шарташ-88, Богданович-79",,
"Асеевская","Б 1,4","Куйбышевская",634500,"Пенза I-56, Новообразцовое-188",,
"Асекеево","Б 1","Куйбышевская",659601,"Кинель-171, Чишмы-264",,
"Аселье","Б 3","Московская",178006,"Фаянсовая-81, Рославль I-30",,
"Асино","П 1,3,8,10,11,12","Западно-Сибирская",875108,"Тайга-181",,
"Аскиз","П 3","Красноярская",887001,"Томусинская-253, Тигей-74",,
"Астапковичи","О 3","Московская",177605,"Рославль I-8, Понятовка-39",,
"АстраханскийПереезд (ОП.)","О ","Приволжская",620086,,,
"Астрахань I","П 3","Приволжская",616803,"Аксарайская-49, Кизилюрт-430",,
"Астрахань II","Б 3","Приволжская",616907,"Аксарайская-44, Кизилюрт-435",,
"Астрачи (ОП.)","Б ","Октябрьская",47420,,,
"Асфальтная",3,"Южно-Уральская",800309,"Еманжелинск-45, Полетаево I-19",,
"Атаман","Б 1,3","Северо-Кавказская",517504,"Батайск-106, Сальск-71",,
"Атамановка","Б 1,3","Забайкальская",942506,"Карымская-80, Заудинский-565",,
